Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Sandwich Policy Applied?,Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Eligibility Score
148182,Robert Williams,Sales,Analyst,2013-08-08,Active,11.5,2024-09-17,Vacation,Pending,8,Yes,No,58,26,32,88.5,36,6,29,8.6,2.9,High,6,High,2.0,84.4
936790,Eric Cox,IT,Senior Engineer,2012-08-18,Active,12.5,2024-07-10,Maternity/Paternity Leave,Approved,7,No,Yes,18,10,8,99.5,44,8,5,6.5,1.3,Low,8,Low,2.6,97.6
141995,Lisa Ingram,Marketing,Senior Engineer,2020-08-03,Active,4.5,2024-08-13,Maternity/Paternity Leave,Pending,9,Yes,No,29,26,3,70.5,41,6,17,3.9,1.1,High,18,Medium,3.7,88.3
185368,Bethany Brooks,Sales,Junior Engineer,2011-04-20,Active,13.8,2024-12-19,Maternity/Paternity Leave,Approved,3,Yes,No,80,31,49,94.5,26,26,11,4.0,1.3,Low,20,High,1.4,35.5
857909,Kyle Hubbard,Marketing,Team Lead,2019-10-28,Active,5.3,2024-09-21,Maternity/Paternity Leave,Pending,2,Yes,Yes,63,56,7,70.8,41,31,13,4.2,2.6,High,11,Low,2.4,49.6
419828,Sandra Jones,Engineering,Manager,2022-12-24,Active,2.2,2024-06-16,Vacation,Rejected,0,No,Yes,23,20,3,66.1,30,6,2,4.8,1.9,Medium,1,Low,4.2,85.8
959914,Mrs. Melinda Edwards,Engineering,Manager,2011-05-29,Active,13.7,2024-07-12,Sick Leave,Rejected,4,Yes,No,52,34,18,62.8,14,6,14,3.6,2.3,High,15,Low,3.2,9.0
447698,Sandra Irwin,HR,Intern,2016-10-07,Active,8.4,2024-05-26,Maternity/Paternity Leave,Pending,1,No,No,75,10,65,50.5,43,41,28,8.9,1.7,Low,7,Low,2.5,40.1
110285,David Campos,IT,Associate,2011-08-17,Active,13.5,2024-12-27,Vacation,Pending,2,Yes,No,17,17,0,79.5,12,1,1,7.3,2.6,Medium,3,Medium,2.9,73.9
456293,Danielle Conley,Operations,Analyst,2022-10-04,Active,2.4,2024-04-06,Emergency Leave,Approved,5,Yes,Yes,29,22,7,58.0,47,32,26,2.6,3.1,High,25,Medium,4.5,13.5
259215,Michael Duran,Sales,Senior Engineer,2012-04-29,Active,12.8,2024-07-03,Maternity/Paternity Leave,Approved,4,Yes,No,76,68,8,65.7,23,18,9,9.3,1.0,Low,28,High,3.3,82.1
823940,Ashley Hardin,Finance,Manager,2016-09-09,Active,8.4,2024-09-10,Maternity/Paternity Leave,Approved,3,No,No,65,5,60,59.5,18,4,11,3.9,4.8,High,22,Low,4.2,63.1
232038,Daniel Smith,Operations,Junior Engineer,2018-12-30,Active,6.1,2024-04-11,Sick Leave,Rejected,3,No,No,99,90,9,66.4,40,33,0,4.7,2.2,Low,23,High,2.0,84.8
256759,Anthony Gray,Marketing,Junior Engineer,2011-01-24,Active,14.1,2024-09-24,Vacation,Pending,2,Yes,Yes,54,24,30,62.2,47,12,3,6.4,3.6,High,27,High,1.1,17.1
214002,Brittany Young,Operations,Manager,2020-08-20,Active,4.5,2024-10-15,Sick Leave,Approved,2,No,Yes,51,20,31,51.3,24,11,23,7.4,1.5,Low,2,High,4.5,76.1
690227,Nicole Evans,Finance,Team Lead,2013-12-10,Active,11.2,2024-09-06,Casual Leave,Rejected,2,Yes,No,86,50,36,51.7,43,22,39,5.0,2.7,Medium,16,Low,2.4,40.6
112963,Connie Perez,Marketing,Director,2016-08-23,Resigned,4.4,2024-01-09,Maternity/Paternity Leave,Approved,5,No,No,44,3,41,87.5,48,10,3,3.0,2.1,High,12,Medium,4.5,89.8
63298,Jennifer Perry,Marketing,Manager,2016-04-24,Resigned,1.2,2024-07-24,Emergency Leave,Rejected,8,Yes,No,45,1,44,57.1,22,17,18,4.3,5.0,Medium,30,High,1.3,56.3
479568,Dr. Chris Horton DDS,Engineering,Analyst,2010-10-29,Active,14.3,2024-07-04,Sick Leave,Approved,7,Yes,Yes,78,78,0,59.6,43,20,32,2.8,3.4,Medium,13,Low,2.9,55.6
261377,Christopher Baldwin,Sales,Senior Engineer,2020-01-01,Active,5.1,2024-08-28,Sick Leave,Rejected,6,Yes,Yes,49,31,18,83.5,22,13,21,7.3,4.2,Low,0,High,1.8,82.5
581309,Carolyn Ray,Operations,Manager,2020-06-24,Active,4.7,2024-08-31,Emergency Leave,Pending,8,No,No,22,4,18,87.2,21,3,9,4.0,1.2,Low,5,High,2.0,20.1
152458,David Robinson,HR,Junior Engineer,2019-07-03,Active,5.6,2024-12-26,Casual Leave,Rejected,0,No,Yes,77,0,77,69.7,9,4,3,3.8,1.3,Low,17,Medium,3.0,82.4
995081,Mr. Raymond Harper,Operations,Junior Engineer,2011-02-18,Active,14.0,2024-08-03,Vacation,Pending,7,No,No,45,35,10,97.7,12,3,3,7.5,3.9,Low,3,Medium,3.0,57.6
253977,Stephanie Wagner,HR,Manager,2015-08-27,Active,9.5,2024-03-07,Sick Leave,Rejected,5,Yes,No,11,0,11,76.1,26,20,11,3.4,3.1,High,29,High,1.6,51.6
351794,Tara Bruce,Operations,Analyst,2017-01-23,Resigned,5.2,2024-04-04,Vacation,Rejected,2,No,Yes,21,15,6,88.6,25,1,18,2.5,3.6,High,10,High,5.0,23.6
334914,Lori Mcdonald,IT,Team Lead,2015-11-11,Active,9.3,2024-10-28,Maternity/Paternity Leave,Pending,9,No,No,36,18,18,77.4,10,7,7,2.0,1.8,High,25,Low,1.7,49.4
157475,Robert Walls,Sales,Director,2015-05-20,Resigned,6.5,2024-10-15,Sick Leave,Approved,1,No,Yes,33,19,14,70.8,23,20,12,1.6,4.7,High,8,Medium,2.7,47.6
697741,Patrick Peterson,HR,Analyst,2018-04-23,Active,6.8,2024-08-02,Casual Leave,Pending,1,Yes,No,16,11,5,79.1,12,10,7,1.2,1.5,High,1,High,2.3,83.3
674038,Zoe Figueroa,HR,Director,2022-05-14,Active,2.8,2024-06-09,Casual Leave,Pending,0,Yes,No,59,38,21,61.8,34,10,2,5.4,2.3,High,0,Medium,3.1,76.7
254752,Martin Allen,Finance,Associate,2016-11-14,Terminated,5.2,2024-04-07,Emergency Leave,Pending,4,No,Yes,59,22,37,74.0,19,2,0,4.3,2.6,Low,4,Low,4.1,86.1
228879,Veronica Griffith,IT,Junior Engineer,2021-06-20,Resigned,2.4,2024-06-26,Casual Leave,Rejected,7,No,No,89,29,60,61.3,14,8,0,7.9,1.7,Medium,28,Medium,4.1,63.9
985959,Cindy Smith,Operations,Analyst,2018-05-01,Active,6.8,2024-08-25,Sick Leave,Rejected,0,Yes,Yes,76,34,42,73.3,13,7,7,3.9,2.6,High,5,High,4.2,31.1
435640,Jessica Cervantes,HR,Manager,2011-03-31,Resigned,12.5,2024-05-19,Sick Leave,Rejected,5,No,No,28,6,22,70.3,46,22,2,3.2,2.1,High,2,Low,3.8,9.3
887153,Scott Mclaughlin,IT,Manager,2022-03-11,Active,2.9,2024-04-12,Casual Leave,Approved,0,Yes,Yes,70,58,12,60.5,8,4,4,1.4,4.5,Low,13,Low,4.2,24.8
775416,Michele Potts,HR,Manager,2013-10-12,Active,11.4,2024-07-05,Maternity/Paternity Leave,Rejected,9,No,No,82,80,2,80.8,46,36,10,2.6,2.9,Medium,11,Medium,1.5,29.0
22484,Antonio Taylor,Operations,Intern,2013-02-21,Active,12.0,2024-04-15,Vacation,Approved,3,Yes,Yes,93,15,78,53.5,19,5,6,2.1,4.5,High,23,High,1.2,94.6
958500,Douglas Frazier,Finance,Senior Engineer,2014-05-21,Resigned,6.3,2024-10-21,Vacation,Approved,7,Yes,Yes,90,82,8,54.3,8,8,7,7.2,1.5,Medium,5,Medium,2.0,89.3
502373,Drew Molina,Operations,Junior Engineer,2013-12-26,Active,11.2,2024-06-01,Vacation,Pending,4,Yes,Yes,58,55,3,74.6,46,40,12,3.0,1.1,Low,6,Medium,1.4,17.7
761107,Rebecca Brown,IT,Analyst,2011-08-10,Active,13.5,2024-05-01,Vacation,Rejected,0,No,Yes,27,6,21,59.3,36,3,9,3.7,1.8,Low,28,High,2.1,71.8
622497,Justin Roberts,Engineering,Team Lead,2015-02-18,Resigned,0.5,2024-04-22,Vacation,Rejected,7,Yes,Yes,80,34,46,81.4,18,10,16,8.6,4.5,Low,28,Medium,1.9,57.7
538818,Rhonda Rich,Marketing,Director,2011-11-17,Active,13.3,2024-02-10,Vacation,Pending,9,Yes,Yes,70,55,15,88.2,37,18,29,5.1,2.9,Low,19,Medium,4.0,4.4
637135,Anthony Briggs,Operations,Analyst,2018-11-29,Resigned,0.6,2024-02-25,Casual Leave,Rejected,7,No,Yes,10,2,8,60.4,10,9,9,5.9,4.5,Medium,20,Low,2.8,35.4
756878,Christopher Hayes,Marketing,Manager,2019-07-24,Active,5.6,2024-02-13,Maternity/Paternity Leave,Rejected,4,No,Yes,15,15,0,89.3,44,26,11,3.0,3.7,Medium,0,Low,3.2,18.6
160235,Richard Doyle,Operations,Team Lead,2019-11-03,Active,5.3,2024-06-21,Vacation,Pending,3,Yes,No,64,52,12,80.3,26,20,9,3.1,3.7,Medium,3,Medium,3.6,66.4
488915,Stacy Salazar,Sales,Associate,2018-04-13,Active,6.9,2024-03-01,Sick Leave,Approved,6,Yes,No,47,47,0,92.0,8,2,8,4.7,2.2,Low,27,Medium,3.8,74.0
318810,Allison Reynolds,Operations,Manager,2015-02-12,Active,10.0,2024-06-18,Maternity/Paternity Leave,Approved,7,Yes,No,53,52,1,50.7,34,7,23,6.2,2.9,High,8,Medium,4.2,6.4
22370,Steven Martin,Finance,Junior Engineer,2012-10-27,Active,12.3,2024-05-04,Vacation,Pending,5,Yes,No,26,4,22,80.2,47,40,38,3.7,3.8,Low,27,Low,4.6,20.8
178664,Corey Grant,Engineering,Analyst,2011-09-23,Active,13.4,2024-04-25,Vacation,Pending,0,Yes,Yes,27,0,27,82.0,5,4,1,3.6,2.7,Low,22,High,4.1,94.2
754516,William Hines,Operations,Intern,2010-07-23,Resigned,14.5,2024-10-31,Casual Leave,Rejected,3,Yes,No,88,17,71,79.1,32,12,22,9.9,3.8,Low,14,High,4.5,90.7
966810,Joshua Johnson,IT,Analyst,2016-11-07,Active,8.3,2024-08-23,Casual Leave,Rejected,10,No,Yes,94,81,13,70.2,12,8,10,5.2,1.7,Low,14,Low,4.7,7.6
427311,Brian Johnson,Marketing,Associate,2017-11-28,Active,7.2,2024-10-12,Sick Leave,Approved,8,No,Yes,30,19,11,57.5,19,16,14,2.2,3.2,High,22,Low,3.0,27.1
906355,David Cross,HR,Associate,2011-08-13,Active,13.5,2024-01-19,Sick Leave,Pending,1,No,Yes,85,24,61,61.3,19,18,13,7.2,1.9,High,3,Medium,4.5,52.2
119589,Tyler Jones,Marketing,Analyst,2010-12-23,Active,14.2,2024-04-25,Emergency Leave,Pending,2,No,Yes,66,65,1,95.3,12,9,11,2.0,2.4,Medium,15,High,2.4,67.8
469135,Michelle Smith,Sales,Intern,2016-11-24,Active,8.2,2024-11-09,Maternity/Paternity Leave,Pending,1,Yes,Yes,51,39,12,59.0,21,20,2,3.8,1.2,Low,23,Low,4.6,46.7
18336,Tommy Reilly,HR,Intern,2014-03-06,Active,11.0,2024-05-24,Vacation,Pending,6,Yes,Yes,79,59,20,57.0,28,14,15,7.0,1.9,Low,2,High,2.7,33.8
82600,Lori Parker,Marketing,Intern,2015-06-01,Resigned,4.2,2024-03-31,Vacation,Approved,1,Yes,No,62,28,34,74.2,10,1,6,1.6,3.5,Low,22,Low,2.7,11.8
178141,Daniel Page,IT,Manager,2016-01-24,Resigned,3.0,2024-03-14,Maternity/Paternity Leave,Pending,3,No,Yes,65,56,9,74.2,27,10,15,3.3,4.1,Medium,17,High,3.6,17.0
290068,Thomas Oneal,Marketing,Senior Engineer,2021-05-09,Active,3.8,2024-02-18,Emergency Leave,Rejected,0,Yes,No,20,1,19,92.3,13,6,10,5.7,2.7,Medium,12,High,2.6,18.5
78437,Suzanne Fitzgerald,Engineering,Intern,2018-03-15,Resigned,2.3,2024-08-18,Casual Leave,Pending,6,No,No,34,20,14,50.8,13,4,8,3.6,1.7,Medium,19,High,4.1,13.3
187188,Ethan Taylor,IT,Senior Engineer,2012-09-24,Active,12.4,2024-12-13,Maternity/Paternity Leave,Approved,9,Yes,No,50,10,40,78.2,17,7,10,8.7,2.4,High,30,Medium,1.5,52.3
365443,Jason James,Sales,Associate,2015-01-19,Active,10.1,2024-02-22,Emergency Leave,Pending,9,Yes,No,21,3,18,61.9,37,29,9,8.8,2.3,Medium,8,High,4.3,75.8
357975,Linda Kim,IT,Senior Engineer,2011-02-03,Active,14.0,2024-04-09,Emergency Leave,Approved,8,No,No,65,3,62,51.0,20,16,2,1.6,3.2,Medium,18,Low,5.0,92.3
927164,Mr. Charles Parker,Operations,Team Lead,2017-08-15,Active,7.5,2024-09-22,Vacation,Rejected,1,Yes,Yes,86,41,45,97.7,9,7,1,4.4,4.7,Medium,12,Low,1.1,60.1
79985,Gabriel Rios,Marketing,Intern,2016-12-30,Resigned,4.9,2024-08-18,Sick Leave,Rejected,5,No,No,84,13,71,77.9,8,3,5,8.4,3.5,Medium,29,Low,4.7,91.0
939843,Allison Cross,Sales,Manager,2015-12-25,Active,9.2,2024-02-14,Vacation,Rejected,6,No,Yes,76,24,52,85.4,15,5,10,1.9,3.1,Low,25,Low,2.8,43.2
809346,Kristina Jones,Finance,Intern,2016-06-22,Active,8.7,2024-04-05,Maternity/Paternity Leave,Rejected,2,No,No,26,8,18,95.7,11,8,3,2.0,4.7,Low,7,Low,2.1,39.4
972117,Mary Butler,Operations,Director,2012-02-08,Active,13.0,2024-07-31,Emergency Leave,Rejected,1,No,No,71,3,68,94.2,40,24,5,2.6,2.9,Medium,16,High,3.9,78.2
929488,Taylor Harrison,Finance,Team Lead,2016-10-26,Active,8.3,2024-04-11,Maternity/Paternity Leave,Pending,3,No,Yes,34,28,6,58.3,37,30,26,1.2,4.5,Medium,3,High,4.1,14.5
929048,Dorothy Harvey,IT,Senior Engineer,2011-02-27,Active,14.0,2024-08-02,Sick Leave,Rejected,6,Yes,Yes,54,49,5,65.0,32,20,22,9.2,3.6,Low,10,Low,2.5,59.3
622735,Jillian Kim,Operations,Director,2013-02-07,Resigned,9.9,2024-03-25,Emergency Leave,Pending,2,No,Yes,43,28,15,84.1,30,29,28,2.7,2.4,High,25,Low,1.3,10.8
973747,James Wells,Sales,Associate,2021-07-03,Active,3.6,2024-03-27,Casual Leave,Rejected,6,Yes,Yes,50,25,25,89.9,44,17,14,6.8,4.4,Low,11,Medium,4.0,67.9
13082,Katrina Friedman,Marketing,Junior Engineer,2013-02-04,Resigned,5.4,2024-05-31,Vacation,Pending,2,Yes,Yes,75,39,36,70.5,9,5,5,3.6,3.3,High,20,Low,4.5,15.8
386971,Amanda Burns,Operations,Manager,2010-07-01,Resigned,3.3,2024-04-30,Emergency Leave,Approved,3,Yes,Yes,93,39,54,92.1,44,23,17,5.0,2.2,Low,7,Low,2.9,77.7
490613,Gerald Allen,IT,Team Lead,2014-05-20,Active,10.8,2024-08-24,Vacation,Rejected,1,No,No,38,17,21,93.2,40,35,28,1.8,2.1,Medium,23,High,2.0,78.6
837633,Nicole Wilson MD,Operations,Manager,2016-07-04,Active,8.6,2024-12-09,Maternity/Paternity Leave,Pending,10,Yes,Yes,87,57,30,89.6,23,7,3,8.2,4.2,Medium,0,Medium,1.3,10.9
751232,Margaret Watson,Sales,Junior Engineer,2014-12-25,Active,10.2,2024-06-27,Vacation,Approved,5,No,Yes,85,80,5,59.9,22,18,7,2.2,3.3,High,16,High,1.7,76.2
117268,Bianca Miller,Marketing,Associate,2020-11-22,Active,4.2,2024-11-02,Casual Leave,Approved,0,Yes,No,15,3,12,83.4,14,5,6,4.5,2.6,High,4,Medium,3.4,96.4
817339,Andrea Rodriguez,Marketing,Junior Engineer,2022-09-15,Active,2.4,2024-08-18,Sick Leave,Approved,7,No,No,35,17,18,63.6,43,5,37,9.5,1.1,Medium,20,Medium,4.2,11.0
612904,Sara Ewing,HR,Associate,2019-12-27,Active,5.1,2024-08-21,Sick Leave,Rejected,4,No,Yes,99,39,60,58.4,20,4,2,9.7,4.4,Low,14,High,4.2,19.6
580399,Richard Young,Finance,Senior Engineer,2022-04-08,Active,2.9,2024-08-13,Sick Leave,Approved,3,No,Yes,29,22,7,63.4,12,7,11,5.9,1.5,High,22,High,3.5,35.0
726989,Jenny Jones,Sales,Manager,2010-01-12,Active,15.1,2024-10-05,Sick Leave,Approved,3,No,No,45,19,26,80.5,10,1,5,7.7,3.6,Medium,12,Low,1.8,21.4
713695,Veronica Martin,IT,Senior Engineer,2017-09-09,Active,7.4,2024-01-12,Emergency Leave,Rejected,1,Yes,No,18,6,12,52.7,34,25,22,2.7,3.7,Medium,12,Medium,2.3,70.7
319774,Joyce Murphy,Marketing,Analyst,2018-07-20,Active,6.6,2024-06-11,Vacation,Pending,8,Yes,Yes,14,8,6,51.4,18,6,12,3.4,3.3,High,23,Low,3.3,70.8
148102,Robert Scott,Marketing,Team Lead,2014-02-28,Active,11.0,2024-02-26,Vacation,Pending,7,No,No,25,24,1,78.9,37,9,4,8.5,4.4,Low,26,Low,1.3,65.6
145776,Charles Hays,Engineering,Associate,2018-11-02,Active,6.3,2024-11-25,Sick Leave,Pending,7,No,No,38,12,26,56.0,40,34,25,5.6,4.7,High,17,Medium,2.2,81.9
220581,Cheryl Johnson,Engineering,Director,2011-07-15,Active,13.6,2024-12-11,Sick Leave,Rejected,6,Yes,No,53,34,19,86.6,8,2,2,5.9,4.4,High,24,Medium,1.4,86.1
994589,Kimberly Lewis,Sales,Manager,2012-09-08,Active,12.5,2024-12-12,Casual Leave,Approved,7,Yes,No,54,40,14,80.8,32,32,26,7.8,1.1,Medium,15,Low,2.5,31.7
533158,Kerri Freeman,Operations,Director,2021-03-21,Active,3.9,2024-12-15,Emergency Leave,Rejected,8,No,Yes,39,17,22,69.7,23,16,3,9.5,2.2,High,14,Low,1.3,73.6
521762,Erin Rivera,Finance,Manager,2011-04-05,Active,13.9,2024-07-13,Casual Leave,Approved,3,Yes,No,81,50,31,59.4,31,30,12,3.7,4.7,Low,27,Low,4.3,0.6
947377,Jonathan Henry,IT,Junior Engineer,2014-03-12,Resigned,2.1,2024-09-08,Casual Leave,Pending,6,No,Yes,87,84,3,96.7,27,25,24,1.6,4.6,Medium,17,High,3.9,89.5
104958,Jonathan Jones,Finance,Team Lead,2021-12-29,Resigned,3.1,2024-11-13,Emergency Leave,Pending,3,No,Yes,84,37,47,83.9,38,16,36,6.7,3.1,High,30,High,4.6,32.5
731215,Chad Walker,Finance,Team Lead,2021-12-19,Active,3.2,2024-02-17,Casual Leave,Pending,8,Yes,Yes,80,0,80,53.0,15,1,15,2.3,3.8,Low,3,High,1.6,47.3
967334,Jennifer Rodriguez,Sales,Director,2016-08-10,Active,8.5,2024-10-08,Sick Leave,Rejected,6,No,Yes,13,6,7,92.4,9,4,3,2.5,4.0,Medium,24,Low,1.3,72.4
365177,Matthew Freeman,Engineering,Analyst,2016-02-25,Active,9.0,2024-06-10,Sick Leave,Rejected,5,No,Yes,73,62,11,71.3,9,7,8,3.3,5.0,High,15,Medium,1.8,64.9
480019,David Haynes,Marketing,Analyst,2022-06-16,Resigned,1.5,2024-07-17,Vacation,Approved,6,No,Yes,70,26,44,95.2,41,6,29,4.5,1.6,High,23,Medium,2.4,1.2
524840,Brandon Hull,HR,Junior Engineer,2014-03-31,Active,10.9,2024-09-09,Casual Leave,Approved,9,No,No,96,40,56,75.5,28,8,21,4.3,2.9,Low,22,High,1.2,89.9
887443,Nancy Carlson,Finance,Intern,2016-10-30,Active,8.3,2024-01-01,Vacation,Rejected,6,No,No,64,29,35,71.8,30,29,7,6.5,3.8,Medium,20,Medium,4.4,20.1
356054,Susan Sims,HR,Manager,2015-11-25,Active,9.2,2024-03-23,Emergency Leave,Pending,0,Yes,No,63,48,15,92.6,34,26,14,5.4,3.3,High,22,Low,3.5,64.4
786278,Bruce Patel,HR,Analyst,2019-01-31,Resigned,6.0,2024-12-09,Emergency Leave,Pending,1,No,No,13,1,12,75.2,28,19,8,6.7,4.5,Medium,17,Medium,2.4,25.5
136029,Dr. Abigail Thompson DDS,HR,Intern,2018-01-11,Active,7.1,2024-11-05,Maternity/Paternity Leave,Rejected,2,Yes,No,40,14,26,86.0,23,19,0,1.8,1.9,Low,30,Medium,1.7,48.0
959133,Edward Davis,Marketing,Analyst,2011-01-04,Active,14.1,2024-06-11,Sick Leave,Pending,5,Yes,Yes,51,29,22,59.7,30,1,5,8.1,1.0,High,18,High,2.1,19.2
225857,Charlotte Bryant,Engineering,Senior Engineer,2020-02-29,Resigned,0.4,2024-09-06,Maternity/Paternity Leave,Approved,1,No,No,42,36,6,92.6,20,2,17,9.7,3.5,High,25,Low,2.4,42.2
709239,Tanya Hansen,HR,Associate,2010-12-10,Resigned,7.6,2024-01-19,Vacation,Rejected,4,Yes,Yes,64,6,58,73.8,10,1,10,4.6,4.9,Medium,21,High,1.6,33.0
170814,Jonathan Glass,Engineering,Associate,2021-12-31,Active,3.1,2024-11-22,Sick Leave,Rejected,7,Yes,Yes,95,62,33,54.5,9,1,0,4.9,2.5,Medium,4,Low,1.2,27.2
283594,Danielle Garrett,Marketing,Manager,2010-07-20,Active,14.6,2024-12-10,Maternity/Paternity Leave,Pending,7,Yes,No,46,5,41,51.8,12,12,12,6.2,4.9,Medium,14,Low,1.8,85.3
640960,Connie Thomas,IT,Junior Engineer,2018-09-09,Active,6.4,2024-03-16,Emergency Leave,Rejected,7,No,No,14,7,7,73.8,43,23,2,3.9,3.8,High,27,Medium,3.4,61.7
211786,Sabrina Cohen,Operations,Analyst,2014-04-08,Active,10.9,2024-04-26,Sick Leave,Rejected,8,No,Yes,39,3,36,92.3,42,32,27,3.4,5.0,Low,20,High,1.1,10.0
665805,Charles Gilmore MD,Operations,Associate,2016-02-05,Active,9.0,2024-06-19,Maternity/Paternity Leave,Pending,10,No,Yes,78,27,51,97.8,34,29,16,9.4,4.4,Medium,13,Medium,1.5,20.3
119828,Marissa Payne,Finance,Intern,2018-08-01,Active,6.6,2024-02-28,Emergency Leave,Rejected,9,No,No,12,10,2,69.4,37,20,3,1.4,2.9,Low,14,High,3.8,62.1
781793,Brian Gonzalez,Marketing,Director,2022-12-04,Resigned,1.2,2024-07-03,Sick Leave,Approved,7,Yes,Yes,65,0,65,62.1,39,14,12,9.9,4.5,Medium,4,Low,3.7,35.6
490469,Lisa Castro,Marketing,Junior Engineer,2015-10-20,Active,9.3,2024-08-10,Casual Leave,Approved,0,No,Yes,17,6,11,83.2,24,20,3,8.0,3.3,High,28,Medium,4.0,54.5
553229,Dakota Boyd,IT,Manager,2015-05-14,Active,9.8,2024-03-13,Sick Leave,Approved,6,Yes,Yes,40,29,11,76.9,27,8,27,4.4,3.2,Low,25,High,2.0,34.6
509933,Sarah Mccoy,Marketing,Director,2018-06-27,Active,6.6,2024-11-01,Vacation,Approved,7,No,No,82,25,57,51.7,18,1,5,9.5,4.7,Low,26,High,3.9,9.9
466126,Tiffany King,Finance,Junior Engineer,2021-03-10,Active,3.9,2024-11-14,Casual Leave,Pending,2,No,No,82,21,61,61.8,27,7,8,1.5,1.4,Low,22,Medium,3.0,87.1
104293,Donald Smith,Finance,Analyst,2019-03-23,Active,5.9,2024-04-03,Casual Leave,Pending,5,Yes,No,80,44,36,80.1,21,10,11,6.0,2.2,Medium,11,High,1.3,82.7
971635,Dr. Erin Flores,HR,Associate,2016-03-14,Active,8.9,2024-05-19,Vacation,Pending,8,No,Yes,24,23,1,68.5,20,11,6,8.0,2.1,High,13,High,3.2,85.3
187259,Raymond Hernandez,Finance,Team Lead,2013-04-16,Active,11.8,2024-09-10,Sick Leave,Rejected,5,Yes,Yes,50,40,10,64.1,33,13,20,9.1,4.2,Medium,10,High,4.2,40.9
704441,Heather Anthony,Sales,Senior Engineer,2013-06-05,Active,11.7,2024-09-27,Maternity/Paternity Leave,Pending,10,Yes,No,51,49,2,95.2,28,7,3,7.1,3.2,Low,18,High,2.0,15.2
861442,Thomas Wood,Engineering,Manager,2010-05-26,Active,14.7,2024-02-16,Emergency Leave,Rejected,9,No,Yes,91,90,1,70.2,46,25,7,4.7,2.0,High,18,Low,4.3,45.4
384162,Olivia Harrington,Finance,Intern,2015-12-31,Resigned,1.4,2024-11-03,Maternity/Paternity Leave,Approved,0,No,Yes,71,0,71,95.2,41,11,31,9.2,2.5,High,22,Medium,2.5,37.0
26866,Aaron Clark,Operations,Senior Engineer,2022-12-22,Active,2.2,2024-07-16,Vacation,Approved,2,Yes,No,32,25,7,78.1,22,18,22,5.4,4.6,High,0,High,2.0,51.7
751041,Devon Carlson,Operations,Associate,2014-01-14,Active,11.1,2024-08-16,Emergency Leave,Rejected,9,Yes,Yes,81,43,38,52.5,11,3,3,4.7,4.6,Medium,2,Medium,4.0,24.0
171206,Jason Smith,Marketing,Junior Engineer,2015-10-15,Active,9.4,2024-09-30,Casual Leave,Rejected,5,Yes,No,29,7,22,57.8,49,45,6,3.0,1.1,High,1,Low,3.3,67.5
787009,Sophia Hall,Marketing,Junior Engineer,2017-10-15,Active,7.3,2024-10-10,Emergency Leave,Pending,3,Yes,No,18,3,15,75.5,36,16,6,2.4,1.3,Low,22,Low,3.5,28.2
367105,Sarah Jackson,Sales,Team Lead,2019-08-13,Resigned,5.3,2024-11-27,Vacation,Pending,5,No,No,49,7,42,62.6,16,9,16,9.0,2.3,High,18,Low,2.7,47.5
269593,Daniel Johnson,Engineering,Junior Engineer,2018-01-11,Active,7.1,2024-07-03,Casual Leave,Rejected,7,No,Yes,51,7,44,58.6,16,2,6,4.6,4.5,Low,4,High,2.3,90.1
501605,Jeffrey Harrell,Finance,Junior Engineer,2022-04-14,Active,2.8,2024-10-16,Vacation,Pending,9,No,Yes,97,83,14,69.4,32,28,20,5.9,3.2,Low,26,High,1.1,43.5
606043,Daniel Rogers,Sales,Manager,2013-08-27,Active,11.5,2024-08-07,Vacation,Approved,7,No,Yes,67,15,52,57.6,6,2,2,2.9,1.7,Low,3,Medium,4.0,29.9
138652,Amy Shepard,Sales,Senior Engineer,2018-03-01,Terminated,5.4,2024-08-11,Maternity/Paternity Leave,Approved,0,Yes,No,27,16,11,72.6,49,44,30,1.5,3.6,Low,16,High,1.1,15.4
310090,Teresa Stone,Marketing,Intern,2012-04-02,Active,12.9,2024-10-01,Maternity/Paternity Leave,Rejected,1,No,Yes,15,2,13,86.5,23,23,10,3.8,1.2,Low,9,Medium,2.9,87.7
663010,Charles Barnes,Marketing,Analyst,2013-09-15,Active,11.4,2024-05-17,Casual Leave,Pending,2,Yes,Yes,25,8,17,70.0,35,20,20,4.8,3.1,High,11,Low,3.8,15.5
803143,Trevor Murphy,Sales,Intern,2017-12-13,Active,7.2,2024-10-23,Casual Leave,Approved,8,No,No,65,50,15,54.4,43,29,5,6.3,3.7,Medium,26,High,5.0,54.1
426322,Ronald Watson,Finance,Director,2014-07-01,Active,10.6,2024-05-02,Vacation,Rejected,3,No,No,99,79,20,94.1,19,14,6,9.8,3.4,Medium,15,High,3.6,57.6
300377,Maria Lawrence,Sales,Analyst,2016-10-09,Active,8.4,2024-11-03,Emergency Leave,Approved,8,No,No,42,16,26,87.9,9,8,4,2.5,1.9,High,19,Low,3.7,71.8
